 alpha=   1.25000000000000      ma=  0.800000000000000     
       0.79155388       1.00968161       0.19033921       2.68298507  
       1.20038257       0.71310973       0.27339577       3.84796854  
       1.20072480       0.61225122       0.38701111       3.81570261  
       0.99714340       0.95855198      -0.25437921       3.27361057  
       0.89964698       0.98545602       0.29930281       2.99751821  
       1.24206520       0.62941675       0.01672561       3.94199698  
       0.69995690       0.94982764       0.09731017       2.38254008  
       0.81922683       0.99910021      -0.09986875       2.75402434  
       1.06887886       0.88662571      -0.30905241       3.47666222  
       0.97667044       0.92373875       0.37765255       3.21289999  
       0.75135423       0.99862844       0.14816479       2.56084025  
       0.86504002       1.02331330      -0.14764990       2.89861869  
       1.23650423       0.64763944       0.08341828       3.93259839  
       1.22166329       0.69365973      -0.10167732       3.89498135  
       0.72267821       0.97009474       0.10616646       2.46409202  
       0.83801289       1.01101650      -0.11050747       2.81984484  
       1.21643193       0.69967393      -0.20672794       3.89003116  
       1.22316650       0.72977536      -0.09130994       3.91561262  
       1.08626663       0.82310886       0.49903205       3.56681929  
       1.19112036       0.74522454      -0.36126007       3.84951698  
       1.20662431       0.70842971       0.21641465       3.85736379  
       1.21585681       0.71530441       0.22231301       3.89740687  
       1.05678693       0.91322878      -0.30266376       3.45489161  
       0.97176202       0.95626008       0.36681394       3.22256854  
       0.69190853       0.94795354       0.08622138       2.35847419  
       0.81220847       0.99997755      -0.08857520       2.73361069  
       1.01621909       0.95354302      -0.25490809       3.33420754  
       0.91726230       0.98159622       0.29863380       3.04810139  
       0.87702244       1.02791717      -0.15036696       2.93766176  
       0.76445787       1.01008441       0.15045648       2.60604362  
       0.96277067       0.99355970      -0.21171646       3.18258523  
       0.85906695       1.00826921       0.24137954       2.88243810  
       0.71599007       0.96913681       0.09559099       2.44384531  
       0.83186019       1.01215050      -0.09843002       2.80138466  
       0.82822737       1.00864992       0.20906959       2.78535862  
       0.93453801       1.00329969      -0.19307737       3.09768066  
       0.74336987       0.99894927       0.13464920       2.53700149  
       0.85620961       1.02547844      -0.13320255       2.87241406  
       0.97818066       0.98787525      -0.21546985       3.22879795  
       0.87380523       1.00641705       0.24717345       2.92581724  
       0.92246275       1.00824210      -0.18799698       3.06332814  
       0.81622699       1.01110007       0.20340404       2.75333342  
       1.19014576       0.73606689       0.22177229       3.81075924  
       0.90478128       1.01581919      -0.17592783       3.01381699  
       0.79382840       1.01207019       0.18399813       2.68996140  
       0.89236618       1.02045747      -0.16958896       2.97916388  
       0.78206320       1.01187095       0.17560480       2.65682418  
       0.69070352       0.94792329       0.07416624       2.35418995  
       0.80236376       0.99968392      -0.07845254       2.70419637  
       1.20808705       0.69006190       0.25898713       3.85863738  
       1.23731539       0.70698070       0.02840830       3.96131730  
       1.20202652       0.69124498       0.37880939       3.86862127  
       1.12881665       0.81789136      -0.31482268       3.64615307  
       1.04904648       0.85720427       0.40990359       3.41585974  
       1.23637835       0.70965950       0.09615265       3.96050929  
       1.22312788       0.73672035      -0.03191022       3.91908069  
       0.99963885       0.97134254      -0.23561049       3.28937630  
       0.89818081       0.99619713       0.27373162       2.99612893  
       0.70588388       0.96658410       0.08489605       2.41303899  
       0.82538497       1.01294554      -0.08766659       2.78200717  
       1.19729971       0.75564300      -0.13268977       3.83744202  
       0.86832093       1.03104569      -0.13585382       2.91191898  
       0.75657770       1.01096371       0.13734185       2.58253702  
       0.73505077       0.99809331       0.12046583       2.51174552  
       0.84710798       1.02696314      -0.11951685       2.84549186  
       1.20249261       0.72259490      -0.21016341       3.84753917  
       0.68469616       0.94501870       0.06721737       2.33554810  
       0.79662676       0.99905600      -0.07014535       2.68723112  
       1.21457732       0.75298288       0.14279858       3.90206863  
       1.19030068       0.77797178       0.18059453       3.82779839  
       1.19228779       0.74710897      -0.26463961       3.83167158  
       0.81488947       1.01328128      -0.07957250       2.75102054  
       0.69951353       0.96536652       0.07445332       2.39379023  
       1.09749316       0.86966655      -0.30942936       3.56941732  
       1.02832529       0.91523282       0.39886159       3.38833134  
       0.77583862       1.01098659       0.16266782       2.63516737  
       0.88332257       1.02070967      -0.15538885       2.94957482  
       0.68266563       0.94520383       0.05933687       2.32986772  
       0.79273314       0.99974737      -0.06210094       2.67613779  
       0.85471430       1.01312272       0.22257519       2.87035864  
       0.95667142       1.00141058      -0.19726361       3.16774934  
       1.19965123       0.77502932      -0.06423339       3.84997660  
       0.72404129       0.99527998       0.10735575       2.47806184  
       0.83996384       1.02776829      -0.10706961       2.82417335  
       1.12390390       0.77868182       0.40599974       3.62912203  
       1.03381988       0.93023630      -0.26179191       3.37566845  
       0.94801697       0.96334521       0.32542005       3.13551191  
       0.74752416       1.01054869       0.12356062       2.55533608  
       0.85862232       1.03334818      -0.12237142       2.88336123  
       1.21965496       0.70088800       0.05301834       3.88791575  
       0.84081251       1.01381303       0.21705810       2.82917129  
       0.94227035       1.00530928      -0.19327553       3.12415264  
       0.98621096       0.98399554      -0.21598986       3.25156663  
       0.88940528       1.00493630       0.25803187       2.97412701  
       1.21649054       0.71320374       0.13111715       3.88746237  
       0.91661818       1.01080360      -0.17717888       3.04579505  
       0.80964986       1.01040794       0.18976871       2.73061411  
       1.05762309       0.92454198      -0.26425630       3.45554990  
       0.97458960       0.95891491       0.32969649       3.21947173  
       1.18018134       0.77958675       0.26442605       3.80413255  
       0.90756094       1.01383284      -0.17183712       3.01954252  
       0.79989353       1.01193872       0.18315102       2.70436945  
       0.88938919       1.02023553      -0.15615494       2.96787863  
       0.78472329       1.01239830       0.16387173       2.66068432  
       1.22171252       0.70393327      -0.02776689       3.89685962  
       0.69769276       0.96598314       0.06727653       2.38888558  
       0.80841076       1.01373645      -0.06993461       2.73173755  
       1.17284404       0.73574678       0.29803527       3.76052783  
       0.67608803       0.94555894       0.05362152       2.31180262  
       0.78690544       1.00137918      -0.05485235       2.65951626  
       1.13475047       0.76222183       0.40608326       3.66620667  
       1.20693305       0.74381599      -0.06453010       3.86209077  
       1.00530204       0.96541998      -0.23606971       3.30287710  
       0.91712374       0.99004551       0.28881918       3.05277231  
       0.83401303       1.02920642      -0.09592568       2.80772675  
       0.71693188       0.99384435       0.09720275       2.45739557  
       0.76471909       1.00969304       0.14634351       2.60017874  
       0.87447623       1.02289199      -0.14118263       2.92305273  
       1.19309226       0.76221113      -0.12428964       3.82075547  
       0.73676693       1.00855597       0.11100156       2.52312515  
       0.84962279       1.03461507      -0.11053903       2.85683278  
       1.19235814       0.75339862       0.15201737       3.81865067  
       1.19049028       0.77333420      -0.19439602       3.82983692  
       0.69321771       0.96562476       0.05769183       2.37560182  
       0.80338096       1.01436020      -0.06040936       2.71673644  
       0.78631734       1.00305179      -0.04519211       2.65797326  
       0.67120046       0.94577609       0.04419065       2.29807840  
       1.18733895       0.78618946      -0.07654014       3.81245547  
       1.14344218       0.80561386      -0.28814452       3.68936937  
       1.09090721       0.84968735       0.40566273       3.56191825  
       1.17207161       0.78885611       0.19104525       3.76704340  
       0.71266990       0.99326212       0.08425275       2.44452034  
       0.82433745       1.02936994      -0.08602376       2.77926736  
       0.77364809       1.01230254       0.14993576       2.62732272  
       0.88172452       1.02315214      -0.14485103       2.94603045  
       0.68904465       0.96544691       0.05078983       2.36363042  
       0.79804330       1.01492308      -0.05296924       2.70106578  
       1.20202488       0.77234488       0.04540221       3.85885290  
       0.84561595       1.03498753      -0.09817611       2.84441347  
       0.72916622       1.00581699       0.10098980       2.49913515  
       0.96468472       0.99848542      -0.19709834       3.19058352  
       0.86762266       1.01308099       0.23123200       2.91044532  
       0.75688691       1.00993114       0.13291694       2.57737923  
       0.86488235       1.02629404      -0.12744909       2.89619831  
       0.78243705       1.00390022      -0.03648821       2.64677851  
       0.66459043       0.94452506       0.03600886       2.27889267  
       1.20191753       0.77422401       0.09420412       3.86078642  
       1.16249928       0.80074845       0.20568491       3.73765626  
       0.83326829       1.01682832       0.20007184       2.80708257  
       0.93545689       1.01162450      -0.17985691       3.10654444  
       0.91550294       1.00115521       0.26744752       3.05291733  
       1.00580108       0.97644142      -0.21873328       3.31112540  
       0.98213075       0.99245101      -0.20032726       3.24302056  
       0.88585290       1.01177820       0.23815432       2.96550297  
       1.20052154       0.77088067       0.02561906       3.85048769  
       0.92339122       1.01341648      -0.17678886       3.06936042  
       0.82015280       1.01626092       0.19425091       2.76768019  
       1.16227496       0.79011318       0.25746510       3.74257709  
       1.10960474       0.87228720      -0.26894529       3.60284822  
       1.03963204       0.90809502       0.35938004       3.40407320  
       0.70406355       0.98994530       0.07431843       2.41762650  
       0.81504472       1.02862314      -0.07548561       2.75096762  
       0.90368691       1.01454995      -0.16567700       3.00739358  
       0.79661321       1.01049387       0.17490549       2.69167443  
       1.17001407       0.76979741       0.33530738       3.77272752  
       0.68253426       0.96367770       0.04290106       2.34409413  
       0.79418041       1.01526225      -0.04423397       2.68951224  
       1.19035442       0.79107564      -0.01829074       3.82203476  
       1.17434796       0.80638714      -0.08508932       3.77311314  
       1.04119757       0.95289546      -0.23685006       3.41537838  
       0.95856121       0.98412509       0.29694130       3.18060101  
       0.77869414       1.00453377      -0.02792424       2.63601932  
       0.65779284       0.94272818       0.02795110       2.25900218  
       0.83392387       1.03428726      -0.08777461       2.80926249  
       0.72175958       1.00303743       0.08748155       2.47564141  
       1.18598340       0.79675057       0.12304040       3.81586143  
       1.07701252       0.89353434      -0.25789851       3.49725471  
       1.00866684       0.93045944       0.33782860       3.30992299  
       0.76671449       1.01215119       0.13628766       2.60583413  
       0.87582934       1.02532608      -0.13060272       2.92860163  
       1.17790201       0.80020890      -0.13959153       3.79001160  
       0.85535376       1.02826801      -0.11434638       2.86850339  
       0.74605608       1.00829496       0.11977564       2.54499045  
       0.70147727       0.98915636       0.06653691       2.41088056  
       0.81074711       1.02990490      -0.06782042       2.73995373  
       1.17543437       0.81183000      -0.03497985       3.77822067  
       0.79253598       1.01595287      -0.03576338       2.68486535  
       0.67668346       0.96195103       0.03428491       2.32658161  
       1.15908324       0.79140946      -0.21328604       3.72133102  
       1.16865625       0.80987980       0.14848533       3.75967924  
       0.90285388       1.02075669      -0.15468863       3.00943603  
       0.80034333       1.01647861       0.16766701       2.70718082  
       1.13187768       0.81707460       0.33154328       3.66293031  
       0.77512259       1.00486442      -0.01961504       2.62569269  
       0.65247984       0.94117828       0.01973736       2.24342877  
       1.15430495       0.82258368      -0.24101434       3.72950835  
       0.71203233       0.99972350       0.07638969       2.44642235  
       0.82255779       1.03377812      -0.07874512       2.77600351  
       1.20075553       0.75948691       0.03942577       3.84691661  
       0.78961878       1.01394326       0.16381066       2.67410153  
       0.89222398       1.02127207      -0.15166407       2.97697331  
       0.69617202       0.98845093       0.06092617       2.39396545  
       0.80548471       1.02895956      -0.06026232       2.72253085  
       0.66979157       0.95924012       0.02606354       2.30560791  
       0.78841216       1.01577360      -0.02678622       2.67247384  
       0.84778207       1.02927754      -0.10048746       2.84580886  
       0.73354071       1.00511493       0.10430066       2.50668185  
       1.18318879       0.78797838       0.09666230       3.79802858  
       0.75550521       1.01042580       0.12204809       2.57169715  
       0.86271700       1.02714248      -0.11659617       2.88965044  
       0.95829976       1.00573912      -0.18230401       3.17429193  
       0.86226930       1.01832923       0.21311461       2.89610949  
       1.10422214       0.83374677       0.35351812       3.57615131  
       0.77143454       1.00486527      -0.01175567       2.61499505  
       0.65008964       0.94056416       0.01138594       2.23640184  
       1.14977484       0.82385141       0.21660923       3.70852608  
       0.84458307       1.01860953       0.20683045       2.84312321  
       0.94214483       1.01030794      -0.18069850       3.12633370  
       0.92803430       0.99080189       0.26996046       3.08269203  
       1.01024670       0.96839429      -0.21467487       3.31776154  
       1.14173682       0.81097029       0.27656761       3.67949208  
       0.98887368       0.98535372      -0.19778072       3.25789850  
       0.89870304       1.00446121       0.24414390       2.99831090  
       0.69245148       0.98801880       0.05177665       2.38252473  
       0.80279760       1.02915079      -0.05030681       2.71418155  
       0.91613652       1.01859703      -0.16305919       3.04987795  
       0.81172534       1.01759709       0.17876828       2.74238797  
       1.18067755       0.80361773      -0.01692649       3.79510420  
       0.71058306       0.99817687       0.06897571       2.44086698  
       0.82018842       1.03279634      -0.06942031       2.76824579  
       1.04090517       0.93951776      -0.23122960       3.40163364  
       0.96293855       0.96511955       0.29824231       3.17793640  
       1.16481560       0.83015815      -0.08896118       3.75444601  
       0.66330853       0.95632792       0.01802611       2.28568521  
       0.78433777       1.01533614      -0.01852602       2.66018044  
       0.64705525       0.93926009       0.00487862       2.22731588  
       0.76880603       1.00481965      -0.00425306       2.60742278  
       0.92350442       0.99871946       0.08018942       3.06292933  
       0.66424860       0.94011176      -0.08523409       2.26749170  
       1.16862418       0.80220713       0.13740805       3.75455775  
       0.73107446       1.00629194       0.09390082       2.50110622  
       0.83963320       1.03163409      -0.09208247       2.82400176  
       0.92777798       0.99746238       0.08238856       3.07536390  
       0.87801441       0.93904250      -0.04751735       2.88656413  
       0.91882120       1.00021547       0.07760064       3.04932881  
       0.60519423       0.91420995      -0.09255477       2.10158631  
       0.76659464       1.00459193       0.00313033       2.60096265  
       0.64370001       0.93754452      -0.00134263       2.21711734  
       1.08675271       0.84623264       0.16112292       3.50582549  
       1.09563996       0.77293964      -0.12891497       3.51627519  
       0.77460496       1.01444172       0.14354008       2.63027998  
       0.88154904       1.02588871      -0.13464774       2.94691455  
       1.16268406       0.80948231      -0.14731579       3.73698943  
       0.68556206       0.98547533       0.04365451       2.36142007  
       0.79943780       1.02891902      -0.04171132       2.70385362  
       0.93237569       0.99598911       0.08471253       3.08866058  
       0.98251666       0.89524530      -0.07698542       3.20762918  
       0.91444043       1.00170480       0.07510466       3.03665517  
       0.60646881       0.91622516      -0.07790412       2.10605694  
       1.16466739       0.83025370      -0.05046515       3.75152852  
       0.85363029       1.02891169      -0.10459674       2.86334004  
       0.74183617       1.00762754       0.10985357       2.53093332  
       0.76542692       1.00451914       0.01023370       2.59764761  
       0.63854056       0.93493218      -0.00659848       2.20156249  
       0.95939798       0.91042104      -0.07592337       3.14016277  
       0.93650588       0.99462343       0.08684040       3.10064088  
       1.14939980       0.83908363       0.17279589       3.70909464  
       0.90999803       1.00314449       0.07231579       3.02375366  
       0.60917526       0.91872690      -0.06917902       2.11479758  
       0.70342903       0.99588698       0.06067885       2.41884293  
       0.81012872       1.03156143      -0.06089837       2.73779025  
       1.15425469       0.82665388       0.16518385       3.71928860  
       1.12158494       0.84155546      -0.24431341       3.61914976  
       1.08633965       0.86968876       0.34397353       3.53502379  
       0.97104396       0.90384742      -0.08590823       3.17545948  
       0.94103007       0.99290780       0.08879608       3.11364193  
       0.63421568       0.93285860      -0.01219405       2.18865019  
       0.76616150       1.00472762       0.01781293       2.59982826  
       1.05934006       0.89706598       0.13164340       3.44057749  
       1.06635180       0.81672439      -0.10976863       3.44206707  
       0.90533582       1.00456238       0.06945051       3.01023898  
       0.61043293       0.91953713      -0.06418919       2.11833140  
       1.16059537       0.82828711      -0.17883664       3.74653163  
       0.96819881       0.90574900      -0.08044668       3.16648978  
       0.94503200       0.99133203       0.09086684       3.12518239  
       1.05420289       0.90808262       0.12138644       3.42817433  
       1.05675423       0.82250146      -0.10331759       3.41368281  
       0.90090862       1.00578064       0.06641015       2.99735381  
       0.61238034       0.92065790      -0.06053210       2.12391499  
       0.77531772       1.00657812       0.02330265       2.62675609  
       0.63121038       0.93155663      -0.01770312       2.17986701  
       0.97008695       0.90475464      -0.08689687       3.17247972  
       0.94937803       0.98950971       0.09275081       3.13765806  
       0.78036823       1.01469659      -0.01098566       2.64816296  
       0.65875683       0.95416284       0.01021919       2.27161976  
       1.16008684       0.83324004      -0.05753683       3.73512035  
       0.89624057       1.00695133       0.06326846       2.98374819  
       0.61424276       0.92178839      -0.05736109       2.12935901  
       1.04500896       0.92054174       0.12332781       3.40515374  
       1.04662184       0.83287494      -0.10811361       3.38613364  
       0.81908471       1.01084321       0.02193395       2.75424305  
       0.63072352       0.93152227      -0.02360246       2.17862404  
       0.97202230       0.90364391      -0.08599168       3.17788234  
       0.95340885       0.98776103       0.09460627       3.14923840  
       0.89162498       1.00801565       0.06023096       2.97028957  
       0.61625269       0.92306988      -0.05447717       2.13535675  
       1.03555695       0.93149695       0.12033694       3.38031993  
       1.03671186       0.84421572      -0.10695433       3.35917747  
       0.87323153       1.00993886       0.02665850       2.91496369  
       0.63080232       0.93167245      -0.02858483       2.17894900  
       0.88791243       1.00891752       0.05656111       2.95950318  
       0.61716864       0.92371161      -0.05133806       2.13803510  
       0.97302492       0.90303365      -0.08900610       3.18088020  
       0.95768849       0.98577981       0.09640922       3.16149683  
       0.87606264       1.01038738       0.03945472       2.92441263  
       0.62788934       0.93011064      -0.03211765       2.17016248  
       1.02863131       0.93829127       0.11890056       3.36151974  
       1.02969719       0.85144823      -0.10654134       3.33968550  
       0.88293049       1.00987788       0.05288673       2.94492502  
       0.61819429       0.92447061      -0.04772646       2.14111944  
       0.86744294       1.01143563       0.04131467       2.89905237  
       0.62490603       0.92846468      -0.03598432       2.16118853  
       0.87983617       1.01041970       0.04967424       2.93588477  
       0.61943786       0.92530381      -0.04389765       2.14482553  
       0.97556893       0.90116402      -0.09000611       3.18810241  
       0.96185498       0.98369775       0.09824583       3.17341465  
       0.87601236       1.01079637       0.04465257       2.92442433  
       0.62145701       0.92654174      -0.03962518       2.15087786  
       0.89130243       1.02525289      -0.14170446       2.97683190  
       0.78804578       1.01732430       0.15226011       2.67145897  
       1.02117519       0.94505634       0.11723812       3.34110654  
       1.02240132       0.85934647      -0.10578552       3.31963245  
       0.97744306       0.89948766      -0.09169498       3.19333284  
       0.96618812       0.98135055       0.09987621       3.18574882  
       1.01518548       0.94991959       0.11573504       3.32440979  
       1.01662853       0.86511404      -0.10479201       3.30351272  
       0.72163158       1.00285564       0.08455460       2.47155767  
       0.83003667       1.03067371      -0.08295335       2.79447882  
       1.18872387       0.78585738       0.03713738       3.81488607  
       0.97027693       0.97898853       0.10193534       3.19738336  
       0.98006249       0.89713179      -0.09353316       3.20066058  
       1.02325602       0.92818962       0.31202816       3.35056086  
       1.08683443       0.90203249      -0.23091537       3.53389496  
       1.00892801       0.95470815       0.11419066       3.30691245  
       1.01087996       0.87075195      -0.10365027       3.28748585  
       0.98276226       0.89478909      -0.09466567       3.20821042  
       0.97468024       0.97646038       0.10329475       3.20988685  
       1.00587847       0.87538172      -0.10281225       3.27347685  
       1.00343167       0.95861905       0.11280512       3.29144152  
       0.98578423       0.89229117      -0.09665454       3.21679880  
       0.97903705       0.97394566       0.10534244       3.22234369  
       1.00113354       0.87967460      -0.10147178       3.26012021  
       0.99814816       0.96221429       0.11136406       3.27651063  
       0.98942257       0.88930079      -0.09748244       3.22699125  
       0.98368010       0.97120836       0.10654850       3.23548201  
       0.99707661       0.88324697      -0.10023167       3.24875006  
       0.99317498       0.96552162       0.10964699       3.26248032  
